"codigo";"municipio";"total";"ano"
"260390";"Carnaíba";1;"2011"
"260392";"Carnaubeira da Penha";1;"2011"
"260400";"Carpina";1;"2011"
"260410";"Caruaru";126;"2011"
"260420";"Catende";3;"2011"
"260430";"Cedro";1;"2011"
"260470";"Correntes";1;"2011"
"260480";"Cortês";1;"2011"
"260510";"Custódia";4;"2011"
"260520";"Escada";4;"2011"
"260530";"Exu";5;"2011"
"260570";"Floresta";7;"2011"
"260580";"Frei Miguelinho";1;"2011"
"260600";"Garanhuns";30;"2011"
"260620";"Goiana";7;"2011"
"260640";"Gravatá";3;"2011"
"260660";"Ibimirim";1;"2011"
"260680";"Igarassu";3;"2011"
"260700";"Inajá";1;"2011"
"260720";"Ipojuca";7;"2011"
"260730";"Ipubi";2;"2011"
"260760";"Ilha de Itamaracá";2;"2011"
"260765";"Itambé";1;"2011"
"260790";"Jaboatão dos Guararapes";118;"2011"
"260795";"Jaqueira";2;"2011"
"260800";"Jataúba";2;"2011"
"260805";"Jatobá";2;"2011"
"260825";"Jucati";1;"2011"
"260850";"Lagoa de Itaenga";1;"2011"
"260860";"Lagoa do Ouro";1;"2011"
"260875";"Lagoa Grande";3;"2011"
"260880";"Lajedo";2;"2011"
"260890";"Limoeiro";3;"2011"
"260900";"Macaparana";4;"2011"
"260915";"Manari";5;"2011"
"260930";"Mirandiba";2;"2011"
"260940";"Moreno";1;"2011"
"260950";"Nazaré da Mata";4;"2011"
"260960";"Olinda";5;"2011"
"260990";"Ouricuri";28;"2011"
"261000";"Palmares";27;"2011"
"261040";"Parnamirim";1;"2011"
"261050";"Passira";1;"2011"
"261060";"Paudalho";2;"2011"
"261070";"Paulista";3;"2011"
"261090";"Pesqueira";5;"2011"
"261100";"Petrolândia";8;"2011"
"261110";"Petrolina";316;"2011"
"261150";"Quipapá";1;"2011"
"261153";"Quixaba";1;"2011"
"261160";"Recife";1099;"2011"
"261170";"Riacho das Almas";2;"2011"
"261180";"Ribeirão";1;"2011"
"261190";"Rio Formoso";1;"2011"
"261220";"Salgueiro";50;"2011"
"261240";"Sanharó";1;"2011"
"261245";"Santa Cruz";1;"2011"
"261250";"Santa Cruz do Capibaribe";7;"2011"
"261260";"Santa Maria da Boa Vista";3;"2011"
"261270";"Santa Maria do Cambucá";1;"2011"
"261290";"São Benedito do Sul";1;"2011"
"261300";"São Bento do Una";3;"2011"
"261310";"São Caitano";2;"2011"
"261330";"São Joaquim do Monte";1;"2011"
"261350";"São José do Belmonte";4;"2011"
"261360";"São José do Egito";4;"2011"
"261370";"São Lourenço da Mata";3;"2011"
"261390";"Serra Talhada";34;"2011"
"261400";"Serrita";1;"2011"
"261410";"Sertânia";1;"2011"
"261420";"Sirinhaém";2;"2011"
"261450";"Surubim";8;"2011"
"261485";"Tamandaré";1;"2011"
"261500";"Taquaritinga do Norte";2;"2011"
"261520";"Terra Nova";1;"2011"
"261530";"Timbaúba";4;"2011"
"261540";"Toritama";3;"2011"
"261560";"Trindade";5;"2011"
"261570";"Triunfo";1;"2011"
"261600";"Venturosa";4;"2011"
"261610";"Verdejante";1;"2011"
"261618";"Vertente do Lério";1;"2011"
"261620";"Vertentes";1;"2011"
"261630";"Vicência";4;"2011"
"261640";"Vitória de Santo Antão";6;"2011"
"261650";"Xexéu";1;"2011"
"270010";"Água Branca";2;"2011"
"270030";"Arapiraca";119;"2011"
"270040";"Atalaia";2;"2011"
"270070";"Batalha";5;"2011"
"270130";"Cajueiro";1;"2011"
"270160";"Canapi";1;"2011"
"270170";"Capela";1;"2011"
"270180";"Carneiros";2;"2011"
"270190";"Chã Preta";1;"2011"
"270210";"Colônia Leopoldina";3;"2011"
"270230";"Coruripe";11;"2011"
"270235";"Craíbas";2;"2011"
"270240";"Delmiro Gouveia";6;"2011"
"270280";"Flexeiras";1;"2011"
"270320";"Igreja Nova";1;"2011"
"270330";"Inhapi";1;"2011"
"270375";"Jequiá da Praia";1;"2011"
"270380";"Joaquim Gomes";1;"2011"
"270390";"Jundiá";1;"2011"
"270430";"Maceió";522;"2011"
"270440";"Major Isidoro";1;"2011"
"270450";"Maragogi";3;"2011"
"270460";"Maravilha";1;"2011"
"270500";"Mata Grande";1;"2011"
"270520";"Messias";1;"2011"
"270550";"Murici";1;"2011"
"270560";"Novo Lino";2;"2011"
"270570";"Olho d'Água das Flores";1;"2011"
"270600";"Olivença";1;"2011"
"270610";"Ouro Branco";2;"2011"
"270630";"Palmeira dos Índios";37;"2011"
"270640";"Pão de Açúcar";2;"2011"
"270644";"Paripueira";1;"2011"
"270670";"Penedo";10;"2011"
"270690";"Pilar";2;"2011"
"270710";"Piranhas";1;"2011"
"270720";"Poço das Trincheiras";2;"2011"
"270730";"Porto Calvo";1;"2011"
"270740";"Porto de Pedras";1;"2011"
"270770";"Rio Largo";1;"2011"
"270780";"Roteiro";1;"2011"
"270800";"Santana do Ipanema";35;"2011"
"270830";"São José da Laje";4;"2011"
"270840";"São José da Tapera";2;"2011"
"270850";"São Luís do Quitunde";2;"2011"
"270860";"São Miguel dos Campos";12;"2011"
"270880";"São Sebastião";3;"2011"
"270895";"Senador Rui Palmeira";1;"2011"
"270910";"Taquarana";1;"2011"
"270915";"Teotônio Vilela";2;"2011"
"270930";"União dos Palmares";9;"2011"
"270940";"Viçosa";1;"2011"
"280030";"Aracaju";480;"2011"
"280100";"Campo do Brito";1;"2011"
"280130";"Capela";12;"2011"
"280210";"Estância";16;"2011"
"280240";"Gararu";2;"2011"
"280290";"Itabaiana";30;"2011"
"280300";"Itabaianinha";2;"2011"
"280340";"Japoatã";1;"2011"
"280350";"Lagarto";9;"2011"
"280360";"Laranjeiras";1;"2011"
"280400";"Maruim";4;"2011"
"280420";"Monte Alegre de Sergipe";1;"2011"
"280440";"Neópolis";3;"2011"
"280450";"Nossa Senhora da Glória";15;"2011"
"280480";"Nossa Senhora do Socorro";2;"2011"
"280540";"Poço Redondo";6;"2011"
"280560";"Porto da Folha";2;"2011"
"280570";"Propriá";2;"2011"
"280600";"Ribeirópolis";1;"2011"
"280610";"Rosário do Catete";2;"2011"
"280630";"Santa Luzia do Itanhy";1;"2011"
"280670";"São Cristóvão";1;"2011"
"280710";"Simão Dias";6;"2011"
"280720";"Siriri";2;"2011"
"280740";"Tobias Barreto";2;"2011"
"290020";"Abaré";1;"2011"
"290035";"Adustina";3;"2011"
"290050";"Érico Cardoso";1;"2011"
"290070";"Alagoinhas";50;"2011"
"290080";"Alcobaça";1;"2011"
"290100";"Amargosa";4;"2011"
"290115";"América Dourada";1;"2011"
"290120";"Anagé";2;"2011"
"290130";"Andaraí";2;"2011"
"290140";"Angical";2;"2011"
"290160";"Antas";5;"2011"
"290170";"Antônio Cardoso";1;"2011"
"290205";"Araças";1;"2011"
"290210";"Araci";7;"2011"
"290230";"Aratuípe";1;"2011"
"290260";"Baixa Grande";1;"2011"
"290270";"Barra";29;"2011"
"290280";"Barra da Estiva";11;"2011"
"290290";"Barra do Choça";5;"2011"
"290320";"Barreiras";105;"2011"
"290327";"Barrocas";1;"2011"
"290340";"Belmonte";2;"2011"
"290350";"Belo Campo";1;"2011"
"290380";"Boa Vista do Tupim";1;"2011"
"290390";"Bom Jesus da Lapa";14;"2011"
"290395";"Bom Jesus da Serra";4;"2011"
"290405";"Bonito";1;"2011"
"290410";"Boquira";3;"2011"
"290420";"Botuporã";4;"2011"
"290430";"Brejões";1;"2011"
"290450";"Brotas de Macaúbas";1;"2011"
"290460";"Brumado";16;"2011"
"290470";"Buerarema";2;"2011"
"290475";"Buritirama";1;"2011"
"290500";"Caculé";1;"2011"
"290510";"Caém";1;"2011"
"290520";"Caetité";11;"2011"
"290530";"Cafarnaum";5;"2011"
"290540";"Cairu";1;"2011"
"290550";"Caldeirão Grande";3;"2011"
"290560";"Camacan";8;"2011"
"290570";"Camaçari";59;"2011"
"290580";"Camamu";2;"2011"
"290590";"Campo Alegre de Lourdes";8;"2011"
"290600";"Campo Formoso";10;"2011"
"290630";"Canavieiras";3;"2011"
"290650";"Candeias";11;"2011"
"290670";"Cândido Sales";3;"2011"
"290680";"Cansanção";5;"2011"
"290682";"Canudos";4;"2011"
"290687";"Capim Grosso";4;"2011"
"290690";"Caravelas";3;"2011"
"290710";"Carinhanha";5;"2011"
"290720";"Casa Nova";2;"2011"
"290730";"Castro Alves";2;"2011"
"290750";"Catu";5;"2011"
"290760";"Central";1;"2011"
"290770";"Chorrochó";1;"2011"
"290780";"Cícero Dantas";2;"2011"
"290800";"Coaraci";2;"2011"
"290810";"Cocos";2;"2011"
"290840";"Conceição do Coité";6;"2011"
"290850";"Conceição do Jacuípe";2;"2011"
"290860";"Conde";3;"2011"
"290870";"Condeúba";2;"2011"
"290900";"Cordeiros";1;"2011"
"290910";"Coribe";1;"2011"
"290930";"Correntina";10;"2011"
"290960";"Crisópolis";5;"2011"
"290970";"Cristópolis";1;"2011"
"290980";"Cruz das Almas";12;"2011"
"290990";"Curaçá";2;"2011"
"291000";"Dário Meira";1;"2011"
"291005";"Dias d'Ávila";8;"2011"
"291010";"Dom Basílio";1;"2011"
"291040";"Encruzilhada";1;"2011"
"291060";"Esplanada";5;"2011"
"291070";"Euclides da Cunha";10;"2011"
"291072";"Eunápolis";34;"2011"
"291075";"Fátima";2;"2011"
"291080";"Feira de Santana";283;"2011"
"291085";"Filadélfia";3;"2011"
"291100";"Floresta Azul";1;"2011"
"291110";"Formosa do Rio Preto";2;"2011"
"291120";"Gandu";6;"2011"
"291125";"Gavião";1;"2011"
"291170";"Guanambi";61;"2011"
"291180";"Guaratinga";6;"2011"
"291190";"Iaçu";3;"2011"
"291200";"Ibiassucê";4;"2011"
"291210";"Ibicaraí";1;"2011"
"291230";"Ibicuí";1;"2011"
"291240";"Ibipeba";1;"2011"
"291250";"Ibipitanga";1;"2011"
"291270";"Ibirapitanga";2;"2011"
"291290";"Ibirataia";1;"2011"
"291300";"Ibitiara";5;"2011"
"291320";"Ibotirama";10;"2011"
"291340";"Igaporã";1;"2011"
"291350";"Iguaí";2;"2011"
"291360";"Ilhéus";59;"2011"
"291370";"Inhambupe";4;"2011"
"291390";"Ipiaú";9;"2011"
"291400";"Ipirá";11;"2011"
"291410";"Ipupiara";1;"2011"
"291430";"Iramaia";2;"2011"
"291440";"Iraquara";5;"2011"
"291460";"Irecê";92;"2011"
"291465";"Itabela";2;"2011"
"291470";"Itaberaba";8;"2011"
"291480";"Itabuna";254;"2011"
"291490";"Itacaré";1;"2011"
"291500";"Itaeté";3;"2011"
"291510";"Itagi";1;"2011"
"291520";"Itagibá";1;"2011"
"291530";"Itagimirim";1;"2011"
"291535";"Itaguaçu da Bahia";1;"2011"
"291540";"Itaju do Colônia";1;"2011"
"291550";"Itajuípe";3;"2011"
"291560";"Itamaraju";15;"2011"
"291570";"Itamari";1;"2011"
"291580";"Itambé";9;"2011"
"291600";"Itanhém";2;"2011"
"291610";"Itaparica";6;"2011"
"291640";"Itapetinga";25;"2011"
"291650";"Itapicuru";2;"2011"
"291670";"Itaquara";2;"2011"
"291680";"Itarantim";1;"2011"
"291685";"Itatim";2;"2011"
"291690";"Itiruçu";1;"2011"
"291700";"Itiúba";5;"2011"
"291710";"Itororó";4;"2011"
"291730";"Ituberá";3;"2011"
"291735";"Jaborandi";1;"2011"
"291750";"Jacobina";17;"2011"
"291760";"Jaguaquara";9;"2011"
"291780";"Jaguaripe";1;"2011"
"291800";"Jequié";73;"2011"
"291810";"Jeremoabo";3;"2011"
"291830";"Jitaúna";1;"2011"
"291835";"João Dourado";1;"2011"
"291840";"Juazeiro";17;"2011"
"291850";"Jussara";1;"2011"
"291860";"Jussiape";1;"2011"
"291880";"Laje";1;"2011"
"291905";"Lajedo do Tabocal";2;"2011"
"291915";"Lapão";1;"2011"
"291920";"Lauro de Freitas";36;"2011"
"291930";"Lençóis";1;"2011"
"291950";"Livramento de Nossa Senhora";8;"2011"
"291955";"Luís Eduardo Magalhães";4;"2011"
"291960";"Macajuba";1;"2011"
"291970";"Macarani";4;"2011"
"291980";"Macaúbas";4;"2011"
"291992";"Madre de Deus";2;"2011"
"292000";"Maiquinique";1;"2011"
"292020";"Malhada";4;"2011"
"292050";"Maracás";3;"2011"
"292070";"Maraú";1;"2011"
"292080";"Marcionílio Souza";1;"2011"
"292100";"Mata de São João";5;"2011"
"292105";"Matina";1;"2011"
"292110";"Medeiros Neto";3;"2011"
"292120";"Miguel Calmon";2;"2011"
"292140";"Mirangaba";1;"2011"
"292150";"Monte Santo";6;"2011"
"292170";"Morro do Chapéu";9;"2011"
"292190";"Mucugê";1;"2011"
"292200";"Mucuri";3;"2011"
"292210";"Mundo Novo";1;"2011"
"292230";"Muritiba";1;"2011"
"292240";"Mutuípe";1;"2011"
"292250";"Nazaré";2;"2011"
"292265";"Nordestina";3;"2011"
"292270";"Nova Canaã";1;"2011"
"292273";"Nova Fátima";1;"2011"
"292280";"Nova Itarana";1;"2011"
"292290";"Nova Soure";1;"2011"
"292300";"Nova Viçosa";5;"2011"
"292310";"Olindina";5;"2011"
"292320";"Oliveira dos Brejinhos";1;"2011"
"292340";"Palmas de Monte Alto";3;"2011"
"292360";"Paramirim";25;"2011"
"292370";"Paratinga";4;"2011"
"292380";"Paripiranga";1;"2011"
"292390";"Pau Brasil";1;"2011"
"292400";"Paulo Afonso";49;"2011"
"292430";"Piatã";4;"2011"
"292440";"Pilão Arcado";3;"2011"
"292460";"Pindobaçu";2;"2011"
"292470";"Piripá";1;"2011"
"292480";"Piritiba";2;"2011"
"292500";"Planalto";5;"2011"
"292510";"Poções";7;"2011"
"292520";"Pojuca";6;"2011"
"292530";"Porto Seguro";48;"2011"
"292550";"Prado";2;"2011"
"292575";"Presidente Tancredo Neves";3;"2011"
"292590";"Quijingue";1;"2011"
"292595";"Rafael Jambeiro";2;"2011"
"292600";"Remanso";6;"2011"
"292610";"Retirolândia";1;"2011"
"292620";"Riachão das Neves";3;"2011"
"292630";"Riachão do Jacuípe";4;"2011"
"292640";"Riacho de Santana";6;"2011"
"292650";"Ribeira do Amparo";1;"2011"
"292660";"Ribeira do Pombal";13;"2011"
"292700";"Rio Real";4;"2011"
"292720";"Ruy Barbosa";6;"2011"
"292730";"Salinas da Margarida";1;"2011"
"292740";"Salvador";961;"2011"
"292750";"Santa Bárbara";1;"2011"
"292780";"Santa Cruz da Vitória";1;"2011"
"292800";"Santaluz";5;"2011"
"292805";"Santa Luzia";1;"2011"
"292810";"Santa Maria da Vitória";4;"2011"
"292820";"Santana";1;"2011"
"292840";"Santa Rita de Cássia";3;"2011"
"292860";"Santo Amaro";4;"2011"
"292870";"Santo Antônio de Jesus";29;"2011"
"292880";"Santo Estêvão";1;"2011"
"292890";"São Desidério";1;"2011"
"292900";"São Félix";7;"2011"
"292905";"São Félix do Coribe";5;"2011"
"292920";"São Francisco do Conde";9;"2011"
"292930";"São Gonçalo dos Campos";2;"2011"
"292940";"São Miguel das Matas";2;"2011"
"292960";"Sapeaçu";2;"2011"
"292970";"Sátiro Dias";3;"2011"
"292990";"Seabra";10;"2011"
"293000";"Sebastião Laranjeiras";1;"2011"
"293010";"Senhor do Bonfim";22;"2011"
"293015";"Serra do Ramalho";4;"2011"
"293020";"Sento Sé";3;"2011"
"293040";"Serra Preta";1;"2011"
"293050";"Serrinha";11;"2011"
"293060";"Serrolândia";2;"2011"
"293070";"Simões Filho";7;"2011"
"293077";"Sobradinho";1;"2011"
"293080";"Souto Soares";1;"2011"
"293105";"Tanque Novo";2;"2011"
"293110";"Tanquinho";1;"2011"
"293130";"Tapiramutá";2;"2011"
"293135";"Teixeira de Freitas";75;"2011"
"293190";"Tucano";1;"2011"
"293210";"Ubaíra";2;"2011"
"293220";"Ubaitaba";1;"2011"
"293230";"Ubatã";1;"2011"
"293250";"Una";2;"2011"
"293260";"Urandi";2;"2011"
"293270";"Uruçuca";1;"2011"
"293280";"Utinga";2;"2011"
"293290";"Valença";36;"2011"
"293300";"Valente";1;"2011"
"293305";"Várzea da Roça";1;"2011"
"293310";"Várzea do Poço";1;"2011"
"293315";"Várzea Nova";1;"2011"
"293330";"Vitória da Conquista";198;"2011"
"293340";"Wagner";4;"2011"
"293350";"Wenceslau Guimarães";1;"2011"
"293360";"Xique-Xique";3;"2011"
"310020";"Abaeté";4;"2011"
"310030";"Abre Campo";4;"2011"
"310060";"Água Boa";1;"2011"
"310090";"Águas Formosas";4;"2011"
"310110";"Aimorés";5;"2011"
"310120";"Aiuruoca";3;"2011"
"310150";"Além Paraíba";5;"2011"
"310160";"Alfenas";31;"2011"
"310170";"Almenara";14;"2011"
"310230";"Alvinópolis";1;"2011"
"310260";"Andradas";1;"2011"
"310270";"Cachoeira de Pajeú";1;"2011"
"310280";"Andrelândia";1;"2011"
"310285";"Angelândia";1;"2011"
"310340";"Araçuaí";12;"2011"
"310350";"Araguari";21;"2011"
"310375";"Araporã";3;"2011"
"310400";"Araxá";7;"2011"
"310420";"Arcos";2;"2011"
"310450";"Arinos";1;"2011"
"310460";"Astolfo Dutra";1;"2011"
"310490";"Baependi";2;"2011"
"310510";"Bambuí";3;"2011"
"310530";"Bandeira do Sul";1;"2011"
"310540";"Barão de Cocais";3;"2011"
"310560";"Barbacena";79;"2011"
"310590";"Barroso";1;"2011"
"310620";"Belo Horizonte";699;"2011"
"310670";"Betim";66;"2011"
"310690";"Bicas";1;"2011"
"310710";"Boa Esperança";3;"2011"
"310730";"Bocaiúva";6;"2011"
"310740";"Bom Despacho";10;"2011"
"310800";"Bom Sucesso";3;"2011"
"310825";"Bonito de Minas";2;"2011"
"310840";"Botelhos";2;"2011"
"310860";"Brasília de Minas";16;"2011"
"310930";"Buritis";1;"2011"
"310940";"Buritizeiro";1;"2011"
"311000";"Caeté";2;"2011"
"311030";"Caldas";1;"2011"
"311050";"Camanducaia";3;"2011"
"311060";"Cambuí";1;"2011"
"311070";"Cambuquira";3;"2011"
"311090";"Campanha";2;"2011"
"311100";"Campestre";3;"2011"
"311120";"Campo Belo";7;"2011"
"311130";"Campo do Meio";1;"2011"
"311150";"Campos Altos";1;"2011"
"311160";"Campos Gerais";2;"2011"
"311180";"Canápolis";2;"2011"
"311200";"Candeias";1;"2011"
"311220";"Capela Nova";1;"2011"
"311230";"Capelinha";10;"2011"
"311240";"Capetinga";1;"2011"
"311300";"Caraí";2;"2011"
"311320";"Carandaí";1;"2011"
"311330";"Carangola";32;"2011"
"311340";"Caratinga";38;"2011"
"311370";"Carlos Chagas";2;"2011"
"311390";"Carmo da Cachoeira";2;"2011"
"311430";"Carmo do Paranaíba";3;"2011"
"311455";"Carneirinho";1;"2011"
"311510";"Cássia";2;"2011"
"311530";"Cataguases";16;"2011"
"311550";"Caxambu";1;"2011"
"311660";"Cláudio";3;"2011"
"311680";"Coluna";3;"2011"
"311790";"Congonhal";1;"2011"
"311800";"Congonhas";2;"2011"
"311830";"Conselheiro Lafaiete";13;"2011"
"311840";"Conselheiro Pena";1;"2011"
"311860";"Contagem";50;"2011"
"311880";"Coração de Jesus";3;"2011"
"311910";"Corinto";1;"2011"
"311920";"Coroaci";1;"2011"
"311930";"Coromandel";2;"2011"
"311940";"Coronel Fabriciano";3;"2011"
"312080";"Cruzília";2;"2011"
"312087";"Curral de Dentro";1;"2011"
"312090";"Curvelo";17;"2011"
"312160";"Diamantina";15;"2011"
"312200";"Divino";3;"2011"
"312230";"Divinópolis";55;"2011"
"312260";"Dom Joaquim";1;"2011"
"312320";"Dores do Indaiá";2;"2011"
"312390";"Entre Rios de Minas";3;"2011"
"312420";"Espera Feliz";1;"2011"
"312430";"Espinosa";4;"2011"
"312510";"Extrema";3;"2011"
"312560";"Felisburgo";5;"2011"
"312570";"Felixlândia";1;"2011"
"312580";"Fernandes Tourinho";1;"2011"
"312590";"Ferros";2;"2011"
"312595";"Fervedouro";1;"2011"
"312610";"Formiga";3;"2011"
"312670";"Francisco Sá";4;"2011"
"312710";"Frutal";2;"2011"
"312770";"Governador Valadares";66;"2011"
"312780";"Grão Mogol";3;"2011"
"312800";"Guanhães";11;"2011"
"312810";"Guapé";1;"2011"
"312820";"Guaraciaba";1;"2011"
"312830";"Guaranésia";1;"2011"
"312870";"Guaxupé";5;"2011"
"312950";"Ibiá";4;"2011"
"312980";"Ibirité";17;"2011"
"313010";"Igarapé";1;"2011"
"313090";"Inhapim";4;"2011"
"313120";"Ipanema";3;"2011"
"313130";"Ipatinga";94;"2011"
"313150";"Ipuiúna";1;"2011"
"313170";"Itabira";20;"2011"
"313190";"Itabirito";6;"2011"
"313210";"Itacarambi";2;"2011"
"313220";"Itaguara";1;"2011"
"313240";"Itajubá";24;"2011"
"313250";"Itamarandiba";11;"2011"
"313270";"Itambacuri";4;"2011"
"313310";"Itanhandu";2;"2011"
"313320";"Itanhomi";2;"2011"
"313330";"Itaobim";5;"2011"
"313350";"Itapecerica";1;"2011"
"313380";"Itaúna";7;"2011"
"313420";"Ituiutaba";2;"2011"
"313440";"Iturama";2;"2011"
"313470";"Jacinto";2;"2011"
"313490";"Jacutinga";3;"2011"
"313510";"Janaúba";23;"2011"
"313520";"Januária";8;"2011"
"313580";"Jequitinhonha";2;"2011"
"313600";"Joaíma";5;"2011"
"313620";"João Monlevade";11;"2011"
"313630";"João Pinheiro";4;"2011"
"313640";"Joaquim Felício";1;"2011"
"313660";"Nova União";1;"2011"
"313665";"Juatuba";1;"2011"
"313670";"Juiz de Fora";137;"2011"
"313690";"Juruaia";1;"2011"
"313700";"Ladainha";2;"2011"
"313720";"Lagoa da Prata";7;"2011"
"313760";"Lagoa Santa";3;"2011"
"313780";"Lambari";1;"2011"
"313800";"Laranjal";1;"2011"
"313820";"Lavras";34;"2011"
"313840";"Leopoldina";7;"2011"
"313868";"Luislândia";1;"2011"
"313880";"Luz";1;"2011"
"313890";"Machacalis";3;"2011"
"313900";"Machado";6;"2011"
"313920";"Malacacheta";3;"2011"
"313930";"Manga";6;"2011"
"313940";"Manhuaçu";28;"2011"
"313950";"Manhumirim";6;"2011"
"313960";"Mantena";4;"2011"
"314000";"Mariana";9;"2011"
"314010";"Marilac";1;"2011"
"314070";"Mateus Leme";1;"2011"
"314090";"Matipó";3;"2011"
"314110";"Matozinhos";2;"2011"
"314140";"Medina";2;"2011"
"314150";"Mendes Pimentel";1;"2011"
"314160";"Mercês";3;"2011"
"314180";"Minas Novas";17;"2011"
"314220";"Miraí";1;"2011"
"314270";"Montalvânia";4;"2011"
"314290";"Monte Azul";6;"2011"
"314300";"Monte Belo";1;"2011"
"314310";"Monte Carmelo";4;"2011"
"314330";"Montes Claros";154;"2011"
"314350";"Morada Nova de Minas";1;"2011"
"314390";"Muriaé";21;"2011"
"314400";"Mutum";2;"2011"
"314430";"Nanuque";6;"2011"
"314460";"Nepomuceno";2;"2011"
"314480";"Nova Lima";74;"2011"
"314520";"Nova Serrana";19;"2011"
"314530";"Novo Cruzeiro";8;"2011"
"314560";"Oliveira";1;"2011"
"314590";"Ouro Branco";1;"2011"
"314600";"Ouro Fino";5;"2011"
"314610";"Ouro Preto";7;"2011"
"314630";"Padre Paraíso";3;"2011"
"314690";"Papagaios";2;"2011"
"314700";"Paracatu";3;"2011"
"314710";"Pará de Minas";8;"2011"
"314720";"Paraguaçu";3;"2011"
"314730";"Paraisópolis";1;"2011"
"314760";"Passa Quatro";2;"2011"
"314790";"Passos";33;"2011"
"314800";"Patos de Minas";51;"2011"
"314810";"Patrocínio";2;"2011"
"314850";"Pavão";3;"2011"
"314860";"Peçanha";2;"2011"
"314870";"Pedra Azul";8;"2011"
"314930";"Pedro Leopoldo";1;"2011"
"314990";"Perdões";2;"2011"
"315080";"Piranga";1;"2011"
"315110";"Pirapetinga";3;"2011"
"315120";"Pirapora";19;"2011"
"315140";"Pitangui";4;"2011"
"315150";"Piumhi";8;"2011"
"315160";"Planura";1;"2011"
"315170";"Poço Fundo";1;"2011"
"315180";"Poços de Caldas";17;"2011"
"315190";"Pocrane";2;"2011"
"315200";"Pompéu";1;"2011"
"315210";"Ponte Nova";11;"2011"
"315217";"Ponto dos Volantes";1;"2011"
"315220";"Porteirinha";3;"2011"
"315240";"Poté";3;"2011"
"315250";"Pouso Alegre";54;"2011"
"315340";"Presidente Olegário";1;"2011"
"315400";"Raul Soares";2;"2011"
"315415";"Reduto";1;"2011"
"315420";"Resende Costa";2;"2011"
"315430";"Resplendor";5;"2011"
"315450";"Riacho dos Machados";1;"2011"
"315460";"Ribeirão das Neves";16;"2011"
"315490";"Rio Casca";5;"2011"
"315550";"Rio Paranaíba";1;"2011"
"315560";"Rio Pardo de Minas";6;"2011"
"315660";"Rubim";4;"2011"
"315670";"Sabará";4;"2011"
"315680";"Sabinópolis";5;"2011"
"315700";"Salinas";14;"2011"
"315710";"Salto da Divisa";1;"2011"
"315720";"Santa Bárbara";4;"2011"
"315730";"Santa Bárbara do Tugúrio";2;"2011"
"315737";"Santa Cruz de Salinas";2;"2011"
"315780";"Santa Luzia";1;"2011"
"315790";"Santa Margarida";2;"2011"
"315800";"Santa Maria de Itabira";1;"2011"
"315810";"Santa Maria do Salto";1;"2011"
"315820";"Santa Maria do Suaçuí";4;"2011"
"315920";"Santa Rita de Caldas";1;"2011"
"315960";"Santa Rita do Sapucaí";2;"2011"
"315980";"Santa Vitória";2;"2011"
"315990";"Santo Antônio do Amparo";2;"2011"
"316040";"Santo Antônio do Monte";3;"2011"
"316070";"Santos Dumont";2;"2011"
"316095";"São Domingos das Dores";2;"2011"
"316100";"São Domingos do Prata";2;"2011"
"316110";"São Francisco";11;"2011"
"316190";"São Gonçalo do Rio Abaixo";1;"2011"
"316210";"São Gotardo";1;"2011"
"316240";"São João da Ponte";2;"2011"
"316245";"São João das Missões";1;"2011"
"316250";"São João del Rei";15;"2011"
"316265";"São João do Pacuí";1;"2011"
"316270";"São João do Paraíso";2;"2011"
"316280";"São João Evangelista";6;"2011"
"316290";"São João Nepomuceno";4;"2011"
"316292";"São Joaquim de Bicas";1;"2011"
"316370";"São Lourenço";14;"2011"
"316400";"São Pedro dos Ferros";1;"2011"
"316447";"São Sebastião do Anta";3;"2011"
"316470";"São Sebastião do Paraíso";28;"2011"
"316530";"São Vicente de Minas";1;"2011"
"316557";"Senador Amaral";1;"2011"
"316710";"Serro";3;"2011"
"316720";"Sete Lagoas";53;"2011"
"316740";"Silvianópolis";1;"2011"
"316760";"Simonésia";1;"2011"
"316800";"Taiobeiras";10;"2011"
"316810";"Tapira";1;"2011"
"316840";"Tarumirim";1;"2011"
"316860";"Teófilo Otoni";114;"2011"
"316870";"Timóteo";12;"2011"
"316930";"Três Corações";23;"2011"
"316935";"Três Marias";2;"2011"
"316940";"Três Pontas";6;"2011"
"316960";"Tupaciguara";1;"2011"
"316970";"Turmalina";6;"2011"
"316990";"Ubá";24;"2011"
"317000";"Ubaí";1;"2011"
"317010";"Uberaba";101;"2011"
"317020";"Uberlândia";126;"2011"
"317040";"Unaí";6;"2011"
"317070";"Varginha";17;"2011"
"317080";"Várzea da Palma";5;"2011"
"317115";"Vermelho Novo";1;"2011"
"317120";"Vespasiano";1;"2011"
"317130";"Viçosa";35;"2011"
"317150";"Mathias Lobato";1;"2011"
"317160";"Virgem da Lapa";3;"2011"
"317180";"Virginópolis";2;"2011"
"317200";"Visconde do Rio Branco";4;"2011"
"320010";"Afonso Cláudio";1;"2011"
"320020";"Alegre";4;"2011"
"320035";"Alto Rio Novo";1;"2011"
"320040";"Anchieta";2;"2011"
"320080";"Baixo Guandu";2;"2011"
"320090";"Barra de São Francisco";8;"2011"
"320100";"Boa Esperança";1;"2011"
"320115";"Brejetuba";2;"2011"
"320120";"Cachoeiro de Itapemirim";98;"2011"
"320130";"Cariacica";19;"2011"
"320150";"Colatina";50;"2011"
"320160";"Conceição da Barra";2;"2011"
