"codigo";"municipio";"total";"ano"
"260770";"Itapetim";1;"2012"
"260790";"Jaboatão dos Guararapes";87;"2012"
"260805";"Jatobá";1;"2012"
"260810";"João Alfredo";1;"2012"
"260825";"Jucati";1;"2012"
"260830";"Jupi";1;"2012"
"260850";"Lagoa de Itaenga";2;"2012"
"260860";"Lagoa do Ouro";1;"2012"
"260875";"Lagoa Grande";3;"2012"
"260880";"Lajedo";1;"2012"
"260890";"Limoeiro";7;"2012"
"260900";"Macaparana";2;"2012"
"260910";"Machados";1;"2012"
"260915";"Manari";2;"2012"
"260920";"Maraial";1;"2012"
"260930";"Mirandiba";2;"2012"
"260940";"Moreno";4;"2012"
"260950";"Nazaré da Mata";6;"2012"
"260960";"Olinda";18;"2012"
"260980";"Orocó";1;"2012"
"260990";"Ouricuri";31;"2012"
"261000";"Palmares";36;"2012"
"261010";"Palmeirina";1;"2012"
"261020";"Panelas";3;"2012"
"261040";"Parnamirim";1;"2012"
"261050";"Passira";1;"2012"
"261060";"Paudalho";4;"2012"
"261070";"Paulista";5;"2012"
"261080";"Pedra";1;"2012"
"261090";"Pesqueira";5;"2012"
"261100";"Petrolândia";8;"2012"
"261110";"Petrolina";318;"2012"
"261120";"Poção";1;"2012"
"261160";"Recife";1143;"2012"
"261180";"Ribeirão";1;"2012"
"261190";"Rio Formoso";1;"2012"
"261210";"Salgadinho";1;"2012"
"261220";"Salgueiro";37;"2012"
"261240";"Sanharó";1;"2012"
"261245";"Santa Cruz";1;"2012"
"261247";"Santa Cruz da Baixa Verde";1;"2012"
"261250";"Santa Cruz do Capibaribe";4;"2012"
"261260";"Santa Maria da Boa Vista";5;"2012"
"261310";"São Caitano";2;"2012"
"261340";"São José da Coroa Grande";1;"2012"
"261350";"São José do Belmonte";3;"2012"
"261360";"São José do Egito";1;"2012"
"261370";"São Lourenço da Mata";5;"2012"
"261390";"Serra Talhada";36;"2012"
"261410";"Sertânia";2;"2012"
"261450";"Surubim";1;"2012"
"261460";"Tabira";1;"2012"
"261480";"Tacaratu";1;"2012"
"261485";"Tamandaré";3;"2012"
"261530";"Timbaúba";3;"2012"
"261540";"Toritama";1;"2012"
"261560";"Trindade";1;"2012"
"261580";"Tupanatinga";2;"2012"
"261590";"Tuparetama";2;"2012"
"261600";"Venturosa";1;"2012"
"261618";"Vertente do Lério";1;"2012"
"261620";"Vertentes";1;"2012"
"261630";"Vicência";1;"2012"
"261640";"Vitória de Santo Antão";16;"2012"
"261650";"Xexéu";1;"2012"
"270030";"Arapiraca";110;"2012"
"270040";"Atalaia";1;"2012"
"270050";"Barra de Santo Antônio";1;"2012"
"270070";"Batalha";2;"2012"
"270100";"Boca da Mata";2;"2012"
"270140";"Campo Alegre";1;"2012"
"270160";"Canapi";2;"2012"
"270170";"Capela";1;"2012"
"270180";"Carneiros";2;"2012"
"270190";"Chã Preta";1;"2012"
"270210";"Colônia Leopoldina";3;"2012"
"270230";"Coruripe";4;"2012"
"270235";"Craíbas";1;"2012"
"270240";"Delmiro Gouveia";9;"2012"
"270300";"Ibateguara";2;"2012"
"270310";"Igaci";1;"2012"
"270320";"Igreja Nova";2;"2012"
"270330";"Inhapi";1;"2012"
"270380";"Joaquim Gomes";3;"2012"
"270430";"Maceió";495;"2012"
"270450";"Maragogi";3;"2012"
"270470";"Marechal Deodoro";1;"2012"
"270480";"Maribondo";1;"2012"
"270520";"Messias";1;"2012"
"270550";"Murici";2;"2012"
"270560";"Novo Lino";1;"2012"
"270570";"Olho d'Água das Flores";1;"2012"
"270620";"Palestina";1;"2012"
"270630";"Palmeira dos Índios";32;"2012"
"270642";"Pariconha";2;"2012"
"270644";"Paripueira";1;"2012"
"270650";"Passo de Camaragibe";2;"2012"
"270660";"Paulo Jacinto";1;"2012"
"270670";"Penedo";13;"2012"
"270690";"Pilar";1;"2012"
"270710";"Piranhas";2;"2012"
"270730";"Porto Calvo";1;"2012"
"270740";"Porto de Pedras";1;"2012"
"270770";"Rio Largo";2;"2012"
"270800";"Santana do Ipanema";39;"2012"
"270810";"Santana do Mundaú";1;"2012"
"270840";"São José da Tapera";4;"2012"
"270860";"São Miguel dos Campos";17;"2012"
"270895";"Senador Rui Palmeira";2;"2012"
"270910";"Taquarana";1;"2012"
"270920";"Traipu";1;"2012"
"270930";"União dos Palmares";6;"2012"
"280030";"Aracaju";484;"2012"
"280060";"Barra dos Coqueiros";1;"2012"
"280067";"Boquim";1;"2012"
"280070";"Brejo Grande";1;"2012"
"280120";"Canindé de São Francisco";3;"2012"
"280130";"Capela";6;"2012"
"280150";"Carmópolis";1;"2012"
"280210";"Estância";19;"2012"
"280290";"Itabaiana";26;"2012"
"280300";"Itabaianinha";4;"2012"
"280340";"Japoatã";1;"2012"
"280350";"Lagarto";11;"2012"
"280360";"Laranjeiras";1;"2012"
"280400";"Maruim";1;"2012"
"280440";"Neópolis";4;"2012"
"280450";"Nossa Senhora da Glória";6;"2012"
"280480";"Nossa Senhora do Socorro";4;"2012"
"280490";"Pacatuba";2;"2012"
"280530";"Pirambu";1;"2012"
"280540";"Poço Redondo";2;"2012"
"280550";"Poço Verde";2;"2012"
"280560";"Porto da Folha";1;"2012"
"280570";"Propriá";10;"2012"
"280670";"São Cristóvão";1;"2012"
"280710";"Simão Dias";3;"2012"
"280740";"Tobias Barreto";3;"2012"
"280750";"Tomar do Geru";1;"2012"
"280760";"Umbaúba";1;"2012"
"290000";"Município ignorado - BA";2;"2012"
"290020";"Abaré";2;"2012"
"290040";"Água Fria";1;"2012"
"290070";"Alagoinhas";50;"2012"
"290080";"Alcobaça";1;"2012"
"290100";"Amargosa";4;"2012"
"290110";"Amélia Rodrigues";1;"2012"
"290130";"Andaraí";2;"2012"
"290160";"Antas";8;"2012"
"290190";"Aporá";1;"2012"
"290210";"Araci";8;"2012"
"290240";"Aurelino Leal";1;"2012"
"290250";"Baianópolis";1;"2012"
"290260";"Baixa Grande";6;"2012"
"290265";"Banzaê";1;"2012"
"290270";"Barra";28;"2012"
"290280";"Barra da Estiva";17;"2012"
"290290";"Barra do Choça";9;"2012"
"290320";"Barreiras";103;"2012"
"290340";"Belmonte";5;"2012"
"290350";"Belo Campo";2;"2012"
"290360";"Biritinga";1;"2012"
"290370";"Boa Nova";1;"2012"
"290390";"Bom Jesus da Lapa";16;"2012"
"290395";"Bom Jesus da Serra";2;"2012"
"290400";"Boninal";1;"2012"
"290410";"Boquira";5;"2012"
"290430";"Brejões";2;"2012"
"290440";"Brejolândia";1;"2012"
"290450";"Brotas de Macaúbas";1;"2012"
"290460";"Brumado";21;"2012"
"290490";"Cachoeira";3;"2012"
"290500";"Caculé";2;"2012"
"290510";"Caém";1;"2012"
"290520";"Caetité";10;"2012"
"290540";"Cairu";1;"2012"
"290560";"Camacan";1;"2012"
"290570";"Camaçari";48;"2012"
"290580";"Camamu";1;"2012"
"290590";"Campo Alegre de Lourdes";1;"2012"
"290600";"Campo Formoso";6;"2012"
"290610";"Canápolis";1;"2012"
"290620";"Canarana";1;"2012"
"290630";"Canavieiras";2;"2012"
"290650";"Candeias";8;"2012"
"290660";"Candiba";1;"2012"
"290670";"Cândido Sales";2;"2012"
"290680";"Cansanção";6;"2012"
"290689";"Caraíbas";1;"2012"
"290690";"Caravelas";2;"2012"
"290710";"Carinhanha";1;"2012"
"290720";"Casa Nova";6;"2012"
"290750";"Catu";4;"2012"
"290760";"Central";1;"2012"
"290780";"Cícero Dantas";2;"2012"
"290790";"Cipó";1;"2012"
"290800";"Coaraci";1;"2012"
"290810";"Cocos";3;"2012"
"290830";"Conceição do Almeida";1;"2012"
"290840";"Conceição do Coité";11;"2012"
"290870";"Condeúba";1;"2012"
"290930";"Correntina";8;"2012"
"290960";"Crisópolis";2;"2012"
"290980";"Cruz das Almas";13;"2012"
"291005";"Dias d'Ávila";7;"2012"
"291020";"Dom Macedo Costa";1;"2012"
"291040";"Encruzilhada";3;"2012"
"291050";"Entre Rios";1;"2012"
"291060";"Esplanada";9;"2012"
"291070";"Euclides da Cunha";9;"2012"
"291072";"Eunápolis";41;"2012"
"291080";"Feira de Santana";279;"2012"
"291110";"Formosa do Rio Preto";1;"2012"
"291120";"Gandu";3;"2012"
"291170";"Guanambi";48;"2012"
"291180";"Guaratinga";2;"2012"
"291190";"Iaçu";5;"2012"
"291200";"Ibiassucê";6;"2012"
"291210";"Ibicaraí";2;"2012"
"291220";"Ibicoara";4;"2012"
"291230";"Ibicuí";1;"2012"
"291240";"Ibipeba";1;"2012"
"291270";"Ibirapitanga";2;"2012"
"291290";"Ibirataia";1;"2012"
"291300";"Ibitiara";2;"2012"
"291320";"Ibotirama";13;"2012"
"291340";"Igaporã";2;"2012"
"291350";"Iguaí";7;"2012"
"291360";"Ilhéus";42;"2012"
"291370";"Inhambupe";2;"2012"
"291390";"Ipiaú";10;"2012"
"291400";"Ipirá";14;"2012"
"291410";"Ipupiara";2;"2012"
"291430";"Iramaia";1;"2012"
"291440";"Iraquara";11;"2012"
"291460";"Irecê";85;"2012"
"291465";"Itabela";5;"2012"
"291470";"Itaberaba";11;"2012"
"291480";"Itabuna";247;"2012"
"291490";"Itacaré";1;"2012"
"291540";"Itaju do Colônia";2;"2012"
"291550";"Itajuípe";3;"2012"
"291560";"Itamaraju";20;"2012"
"291570";"Itamari";2;"2012"
"291580";"Itambé";4;"2012"
"291600";"Itanhém";1;"2012"
"291610";"Itaparica";17;"2012"
"291640";"Itapetinga";21;"2012"
"291650";"Itapicuru";1;"2012"
"291660";"Itapitanga";2;"2012"
"291680";"Itarantim";2;"2012"
"291685";"Itatim";1;"2012"
"291690";"Itiruçu";1;"2012"
"291700";"Itiúba";1;"2012"
"291710";"Itororó";2;"2012"
"291720";"Ituaçu";1;"2012"
"291730";"Ituberá";3;"2012"
"291735";"Jaborandi";1;"2012"
"291750";"Jacobina";27;"2012"
"291760";"Jaguaquara";8;"2012"
"291770";"Jaguarari";1;"2012"
"291800";"Jequié";60;"2012"
"291810";"Jeremoabo";1;"2012"
"291820";"Jiquiriçá";1;"2012"
"291840";"Juazeiro";22;"2012"
"291860";"Jussiape";1;"2012"
"291880";"Laje";1;"2012"
"291905";"Lajedo do Tabocal";1;"2012"
"291920";"Lauro de Freitas";22;"2012"
"291950";"Livramento de Nossa Senhora";12;"2012"
"291955";"Luís Eduardo Magalhães";20;"2012"
"291970";"Macarani";4;"2012"
"291980";"Macaúbas";7;"2012"
"291992";"Madre de Deus";7;"2012"
"292010";"Mairi";4;"2012"
"292020";"Malhada";2;"2012"
"292050";"Maracás";4;"2012"
"292060";"Maragogipe";1;"2012"
"292070";"Maraú";1;"2012"
"292080";"Marcionílio Souza";1;"2012"
"292100";"Mata de São João";8;"2012"
"292110";"Medeiros Neto";3;"2012"
"292120";"Miguel Calmon";6;"2012"
"292130";"Milagres";3;"2012"
"292150";"Monte Santo";9;"2012"
"292160";"Morpará";1;"2012"
"292170";"Morro do Chapéu";5;"2012"
"292190";"Mucugê";3;"2012"
"292200";"Mucuri";8;"2012"
"292210";"Mundo Novo";1;"2012"
"292230";"Muritiba";1;"2012"
"292240";"Mutuípe";3;"2012"
"292250";"Nazaré";2;"2012"
"292265";"Nordestina";2;"2012"
"292270";"Nova Canaã";2;"2012"
"292285";"Nova Redenção";1;"2012"
"292290";"Nova Soure";3;"2012"
"292300";"Nova Viçosa";8;"2012"
"292310";"Olindina";1;"2012"
"292320";"Oliveira dos Brejinhos";2;"2012"
"292340";"Palmas de Monte Alto";2;"2012"
"292360";"Paramirim";10;"2012"
"292370";"Paratinga";2;"2012"
"292380";"Paripiranga";1;"2012"
"292400";"Paulo Afonso";48;"2012"
"292420";"Pedro Alexandre";1;"2012"
"292430";"Piatã";1;"2012"
"292440";"Pilão Arcado";2;"2012"
"292450";"Pindaí";1;"2012"
"292480";"Piritiba";2;"2012"
"292500";"Planalto";7;"2012"
"292510";"Poções";5;"2012"
"292520";"Pojuca";7;"2012"
"292525";"Ponto Novo";1;"2012"
"292530";"Porto Seguro";49;"2012"
"292550";"Prado";1;"2012"
"292575";"Presidente Tancredo Neves";2;"2012"
"292580";"Queimadas";1;"2012"
"292590";"Quijingue";3;"2012"
"292593";"Quixabeira";1;"2012"
"292595";"Rafael Jambeiro";1;"2012"
"292600";"Remanso";16;"2012"
"292620";"Riachão das Neves";1;"2012"
"292630";"Riachão do Jacuípe";6;"2012"
"292640";"Riacho de Santana";4;"2012"
"292660";"Ribeira do Pombal";29;"2012"
"292665";"Ribeirão do Largo";1;"2012"
"292690";"Rio do Pires";3;"2012"
"292700";"Rio Real";2;"2012"
"292720";"Ruy Barbosa";6;"2012"
"292730";"Salinas da Margarida";1;"2012"
"292740";"Salvador";967;"2012"
"292750";"Santa Bárbara";1;"2012"
"292770";"Santa Cruz Cabrália";1;"2012"
"292800";"Santaluz";2;"2012"
"292805";"Santa Luzia";1;"2012"
"292810";"Santa Maria da Vitória";9;"2012"
"292820";"Santana";3;"2012"
"292840";"Santa Rita de Cássia";4;"2012"
"292850";"Santa Teresinha";2;"2012"
"292860";"Santo Amaro";4;"2012"
"292870";"Santo Antônio de Jesus";27;"2012"
"292880";"Santo Estêvão";3;"2012"
"292890";"São Desidério";1;"2012"
"292900";"São Félix";5;"2012"
"292905";"São Félix do Coribe";5;"2012"
"292910";"São Felipe";1;"2012"
"292920";"São Francisco do Conde";1;"2012"
"292930";"São Gonçalo dos Campos";1;"2012"
"292940";"São Miguel das Matas";2;"2012"
"292950";"São Sebastião do Passé";3;"2012"
"292960";"Sapeaçu";2;"2012"
"292970";"Sátiro Dias";1;"2012"
"292980";"Saúde";2;"2012"
"292990";"Seabra";14;"2012"
"293010";"Senhor do Bonfim";12;"2012"
"293015";"Serra do Ramalho";5;"2012"
"293020";"Sento Sé";3;"2012"
"293040";"Serra Preta";4;"2012"
"293050";"Serrinha";8;"2012"
"293060";"Serrolândia";1;"2012"
"293070";"Simões Filho";14;"2012"
"293076";"Sítio do Quinto";1;"2012"
"293080";"Souto Soares";1;"2012"
"293090";"Tabocas do Brejo Velho";2;"2012"
"293105";"Tanque Novo";1;"2012"
"293130";"Tapiramutá";1;"2012"
"293135";"Teixeira de Freitas";58;"2012"
"293150";"Teofilândia";2;"2012"
"293160";"Teolândia";1;"2012"
"293180";"Tremedal";2;"2012"
"293190";"Tucano";11;"2012"
"293200";"Uauá";1;"2012"
"293210";"Ubaíra";2;"2012"
"293220";"Ubaitaba";1;"2012"
"293230";"Ubatã";1;"2012"
"293240";"Uibaí";1;"2012"
"293250";"Una";3;"2012"
"293260";"Urandi";1;"2012"
"293280";"Utinga";2;"2012"
"293290";"Valença";50;"2012"
"293300";"Valente";2;"2012"
"293320";"Vera Cruz";1;"2012"
"293330";"Vitória da Conquista";166;"2012"
"293350";"Wenceslau Guimarães";2;"2012"
"293360";"Xique-Xique";1;"2012"
"310020";"Abaeté";3;"2012"
"310060";"Água Boa";4;"2012"
"310080";"Aguanil";1;"2012"
"310090";"Águas Formosas";9;"2012"
"310100";"Águas Vermelhas";2;"2012"
"310110";"Aimorés";1;"2012"
"310120";"Aiuruoca";1;"2012"
"310150";"Além Paraíba";15;"2012"
"310160";"Alfenas";40;"2012"
"310170";"Almenara";9;"2012"
"310230";"Alvinópolis";1;"2012"
"310260";"Andradas";2;"2012"
"310280";"Andrelândia";2;"2012"
"310340";"Araçuaí";11;"2012"
"310350";"Araguari";20;"2012"
"310400";"Araxá";7;"2012"
"310420";"Arcos";3;"2012"
"310470";"Ataléia";2;"2012"
"310500";"Baldim";1;"2012"
"310510";"Bambuí";3;"2012"
"310560";"Barbacena";53;"2012"
"310590";"Barroso";1;"2012"
"310620";"Belo Horizonte";744;"2012"
"310640";"Belo Vale";1;"2012"
"310650";"Berilo";1;"2012"
"310670";"Betim";71;"2012"
"310690";"Bicas";1;"2012"
"310710";"Boa Esperança";3;"2012"
"310730";"Bocaiúva";10;"2012"
"310740";"Bom Despacho";5;"2012"
"310780";"Bom Jesus do Galho";1;"2012"
"310800";"Bom Sucesso";1;"2012"
"310830";"Borda da Mata";1;"2012"
"310840";"Botelhos";1;"2012"
"310855";"Brasilândia de Minas";1;"2012"
"310860";"Brasília de Minas";13;"2012"
"310920";"Buenópolis";2;"2012"
"310930";"Buritis";3;"2012"
"310940";"Buritizeiro";4;"2012"
"310950";"Cabo Verde";1;"2012"
"311000";"Caeté";2;"2012"
"311010";"Caiana";1;"2012"
"311030";"Caldas";1;"2012"
"311050";"Camanducaia";2;"2012"
"311060";"Cambuí";1;"2012"
"311090";"Campanha";1;"2012"
"311100";"Campestre";3;"2012"
"311110";"Campina Verde";1;"2012"
"311120";"Campo Belo";2;"2012"
"311150";"Campos Altos";1;"2012"
"311160";"Campos Gerais";3;"2012"
"311230";"Capelinha";4;"2012"
"311240";"Capetinga";1;"2012"
"311270";"Capitão Enéas";2;"2012"
"311280";"Capitólio";1;"2012"
"311300";"Caraí";2;"2012"
"311320";"Carandaí";2;"2012"
"311330";"Carangola";25;"2012"
"311340";"Caratinga";35;"2012"
"311350";"Carbonita";1;"2012"
"311370";"Carlos Chagas";2;"2012"
"311430";"Carmo do Paranaíba";1;"2012"
"311440";"Carmo do Rio Claro";1;"2012"
"311450";"Carmópolis de Minas";1;"2012"
"311530";"Cataguases";13;"2012"
"311570";"Central de Minas";2;"2012"
"311615";"Chapada Gaúcha";1;"2012"
"311660";"Cláudio";3;"2012"
"311680";"Coluna";3;"2012"
"311730";"Conceição das Alagoas";1;"2012"
"311750";"Conceição do Mato Dentro";1;"2012"
"311800";"Congonhas";3;"2012"
"311830";"Conselheiro Lafaiete";17;"2012"
"311840";"Conselheiro Pena";1;"2012"
"311860";"Contagem";42;"2012"
"311880";"Coração de Jesus";1;"2012"
"311930";"Coromandel";2;"2012"
"311940";"Coronel Fabriciano";5;"2012"
"312050";"Cristina";1;"2012"
"312090";"Curvelo";17;"2012"
"312160";"Diamantina";35;"2012"
"312200";"Divino";4;"2012"
"312230";"Divinópolis";51;"2012"
"312320";"Dores do Indaiá";2;"2012"
"312360";"Elói Mendes";5;"2012"
"312420";"Espera Feliz";4;"2012"
"312430";"Espinosa";1;"2012"
"312450";"Estiva";1;"2012"
"312510";"Extrema";3;"2012"
"312560";"Felisburgo";5;"2012"
"312590";"Ferros";1;"2012"
"312610";"Formiga";5;"2012"
"312670";"Francisco Sá";3;"2012"
"312675";"Franciscópolis";1;"2012"
"312710";"Frutal";3;"2012"
"312760";"Gouveia";1;"2012"
"312770";"Governador Valadares";79;"2012"
"312780";"Grão Mogol";5;"2012"
"312800";"Guanhães";16;"2012"
"312830";"Guaranésia";1;"2012"
"312840";"Guarani";1;"2012"
"312870";"Guaxupé";5;"2012"
"312950";"Ibiá";3;"2012"
"312980";"Ibirité";5;"2012"
"313070";"Indianópolis";1;"2012"
"313090";"Inhapim";1;"2012"
"313120";"Ipanema";4;"2012"
"313130";"Ipatinga";70;"2012"
"313170";"Itabira";14;"2012"
"313190";"Itabirito";7;"2012"
"313210";"Itacarambi";2;"2012"
"313220";"Itaguara";1;"2012"
"313230";"Itaipé";1;"2012"
"313240";"Itajubá";23;"2012"
"313250";"Itamarandiba";5;"2012"
"313270";"Itambacuri";3;"2012"
"313300";"Itamonte";1;"2012"
"313310";"Itanhandu";1;"2012"
"313320";"Itanhomi";2;"2012"
"313330";"Itaobim";3;"2012"
"313380";"Itaúna";4;"2012"
"313400";"Itinga";1;"2012"
"313420";"Ituiutaba";10;"2012"
"313460";"Jaboticatubas";1;"2012"
"313470";"Jacinto";1;"2012"
"313510";"Janaúba";34;"2012"
"313520";"Januária";11;"2012"
"313580";"Jequitinhonha";4;"2012"
"313620";"João Monlevade";15;"2012"
"313630";"João Pinheiro";1;"2012"
"313665";"Juatuba";1;"2012"
"313670";"Juiz de Fora";151;"2012"
"313690";"Juruaia";1;"2012"
"313720";"Lagoa da Prata";6;"2012"
"313760";"Lagoa Santa";2;"2012"
"313770";"Lajinha";2;"2012"
"313780";"Lambari";1;"2012"
"313820";"Lavras";44;"2012"
"313840";"Leopoldina";9;"2012"
"313860";"Lima Duarte";1;"2012"
"313880";"Luz";3;"2012"
"313890";"Machacalis";1;"2012"
"313900";"Machado";4;"2012"
"313920";"Malacacheta";6;"2012"
"313930";"Manga";8;"2012"
"313940";"Manhuaçu";29;"2012"
"313950";"Manhumirim";1;"2012"
"313960";"Mantena";7;"2012"
"313980";"Mar de Espanha";3;"2012"
"313990";"Maria da Fé";1;"2012"
"314000";"Mariana";3;"2012"
"314100";"Mato Verde";1;"2012"
"314110";"Matozinhos";1;"2012"
"314120";"Matutina";1;"2012"
"314140";"Medina";2;"2012"
"314180";"Minas Novas";7;"2012"
"314200";"Mirabela";3;"2012"
"314210";"Miradouro";1;"2012"
"314240";"Moema";1;"2012"
"314260";"Monsenhor Paulo";1;"2012"
"314270";"Montalvânia";2;"2012"
"314280";"Monte Alegre de Minas";1;"2012"
"314290";"Monte Azul";1;"2012"
"314310";"Monte Carmelo";4;"2012"
"314330";"Montes Claros";124;"2012"
"314350";"Morada Nova de Minas";2;"2012"
"314390";"Muriaé";22;"2012"
"314400";"Mutum";3;"2012"
"314430";"Nanuque";2;"2012"
"314480";"Nova Lima";87;"2012"
"314500";"Nova Ponte";1;"2012"
"314520";"Nova Serrana";8;"2012"
"314530";"Novo Cruzeiro";7;"2012"
"314535";"Novo Oriente de Minas";1;"2012"
"314560";"Oliveira";1;"2012"
"314590";"Ouro Branco";3;"2012"
"314600";"Ouro Fino";3;"2012"
"314610";"Ouro Preto";2;"2012"
"314630";"Padre Paraíso";4;"2012"
"314700";"Paracatu";2;"2012"
"314710";"Pará de Minas";10;"2012"
"314720";"Paraguaçu";1;"2012"
"314790";"Passos";36;"2012"
"314800";"Patos de Minas";66;"2012"
"314810";"Patrocínio";5;"2012"
"314860";"Peçanha";1;"2012"
"314870";"Pedra Azul";16;"2012"
"314930";"Pedro Leopoldo";8;"2012"
"314980";"Perdizes";1;"2012"
"314990";"Perdões";1;"2012"
"315020";"Piedade de Ponte Nova";1;"2012"
"315050";"Pimenta";1;"2012"
"315070";"Pirajuba";1;"2012"
"315110";"Pirapetinga";1;"2012"
"315120";"Pirapora";18;"2012"
"315140";"Pitangui";3;"2012"
"315150";"Piumhi";2;"2012"
"315160";"Planura";1;"2012"
"315180";"Poços de Caldas";16;"2012"
"315190";"Pocrane";1;"2012"
"315200";"Pompéu";4;"2012"
"315210";"Ponte Nova";19;"2012"
"315220";"Porteirinha";3;"2012"
"315240";"Poté";1;"2012"
"315250";"Pouso Alegre";55;"2012"
"315260";"Pouso Alto";1;"2012"
"315280";"Prata";3;"2012"
"315320";"Presidente Juscelino";1;"2012"
"315330";"Presidente Kubitschek";1;"2012"
"315400";"Raul Soares";3;"2012"
"315420";"Resende Costa";1;"2012"
"315430";"Resplendor";4;"2012"
"315445";"Riachinho";1;"2012"
"315460";"Ribeirão das Neves";10;"2012"
"315490";"Rio Casca";1;"2012"
"315530";"Rio Manso";1;"2012"
"315560";"Rio Pardo de Minas";2;"2012"
"315600";"Rio Vermelho";2;"2012"
"315660";"Rubim";3;"2012"
"315670";"Sabará";2;"2012"
"315700";"Salinas";8;"2012"
"315710";"Salto da Divisa";2;"2012"
"315720";"Santa Bárbara";2;"2012"
"315780";"Santa Luzia";5;"2012"
"315790";"Santa Margarida";1;"2012"
"315820";"Santa Maria do Suaçuí";4;"2012"
"315850";"Santana de Pirapama";1;"2012"
"315980";"Santa Vitória";1;"2012"
"316010";"Santo Antônio do Grama";1;"2012"
"316070";"Santos Dumont";5;"2012"
"316100";"São Domingos do Prata";1;"2012"
"316110";"São Francisco";13;"2012"
"316180";"São Gonçalo do Pará";1;"2012"
"316190";"São Gonçalo do Rio Abaixo";1;"2012"
"316200";"São Gonçalo do Sapucaí";3;"2012"
"316210";"São Gotardo";3;"2012"
"316240";"São João da Ponte";4;"2012"
"316245";"São João das Missões";1;"2012"
"316250";"São João del Rei";16;"2012"
"316255";"São João do Manhuaçu";2;"2012"
"316270";"São João do Paraíso";4;"2012"
"316280";"São João Evangelista";6;"2012"
"316290";"São João Nepomuceno";4;"2012"
"316292";"São Joaquim de Bicas";2;"2012"
"316340";"São José do Goiabal";1;"2012"
"316370";"São Lourenço";25;"2012"
"316400";"São Pedro dos Ferros";1;"2012"
"316420";"São Romão";1;"2012"
"316470";"São Sebastião do Paraíso";28;"2012"
"316530";"São Vicente de Minas";2;"2012"
"316555";"Setubinha";3;"2012"
"316570";"Senador Firmino";1;"2012"
"316710";"Serro";4;"2012"
"316720";"Sete Lagoas";72;"2012"
"316760";"Simonésia";1;"2012"
"316800";"Taiobeiras";6;"2012"
"316860";"Teófilo Otoni";100;"2012"
"316870";"Timóteo";10;"2012"
"316930";"Três Corações";21;"2012"
"316935";"Três Marias";1;"2012"
"316940";"Três Pontas";3;"2012"
"316970";"Turmalina";2;"2012"
"316990";"Ubá";34;"2012"
"317010";"Uberaba";71;"2012"
"317020";"Uberlândia";117;"2012"
"317040";"Unaí";12;"2012"
"317050";"Urucânia";1;"2012"
"317057";"Vargem Alegre";1;"2012"
"317070";"Varginha";11;"2012"
"317075";"Varjão de Minas";1;"2012"
"317080";"Várzea da Palma";2;"2012"
"317090";"Varzelândia";1;"2012"
"317115";"Vermelho Novo";1;"2012"
"317120";"Vespasiano";2;"2012"
"317130";"Viçosa";15;"2012"
"317170";"Virgínia";1;"2012"
"317180";"Virginópolis";3;"2012"
"317190";"Virgolândia";2;"2012"
"317200";"Visconde do Rio Branco";4;"2012"
"320010";"Afonso Cláudio";5;"2012"
"320016";"Água Doce do Norte";1;"2012"
"320020";"Alegre";1;"2012"
"320040";"Anchieta";1;"2012"
"320060";"Aracruz";3;"2012"
"320070";"Atilio Vivacqua";1;"2012"
"320080";"Baixo Guandu";1;"2012"
"320090";"Barra de São Francisco";10;"2012"
"320115";"Brejetuba";1;"2012"
"320120";"Cachoeiro de Itapemirim";84;"2012"
"320130";"Cariacica";22;"2012"
"320150";"Colatina";49;"2012"
"320210";"Ecoporanga";3;"2012"
"320230";"Guaçuí";3;"2012"
"320240";"Guarapari";3;"2012"
"320300";"Iúna";3;"2012"
"320305";"Jaguaré";3;"2012"
"320310";"Jerônimo Monteiro";1;"2012"
"320320";"Linhares";23;"2012"
"320340";"Mimoso do Sul";1;"2012"
"320350";"Montanha";2;"2012"
"320360";"Mucurici";1;"2012"
"320370";"Muniz Freire";1;"2012"
"320405";"Pedro Canário";3;"2012"
"320410";"Pinheiros";1;"2012"
"320420";"Piúma";1;"2012"
"320430";"Presidente Kennedy";1;"2012"
"320440";"Rio Novo do Sul";1;"2012"
"320450";"Santa Leopoldina";1;"2012"
"320455";"Santa Maria de Jetibá";2;"2012"
"320460";"Santa Teresa";1;"2012"
"320470";"São Gabriel da Palha";1;"2012"
"320480";"São José do Calçado";2;"2012"
"320490";"São Mateus";16;"2012"
"320500";"Serra";81;"2012"
"320506";"Venda Nova do Imigrante";3;"2012"
"320510";"Viana";1;"2012"
"320515";"Vila Pavão";1;"2012"
"320520";"Vila Velha";110;"2012"
"320530";"Vitória";161;"2012"
"330010";"Angra dos Reis";16;"2012"
"330020";"Araruama";36;"2012"
"330025";"Arraial do Cabo";1;"2012"
"330030";"Barra do Piraí";12;"2012"
"330040";"Barra Mansa";41;"2012"
"330045";"Belford Roxo";22;"2012"
"330050";"Bom Jardim";2;"2012"
"330060";"Bom Jesus do Itabapoana";3;"2012"
"330070";"Cabo Frio";40;"2012"
"330080";"Cachoeiras de Macacu";10;"2012"
"330090";"Cambuci";1;"2012"
"330100";"Campos dos Goytacazes";125;"2012"
"330110";"Cantagalo";7;"2012"
"330120";"Carmo";3;"2012"
"330140";"Conceição de Macabu";1;"2012"
"330150";"Cordeiro";3;"2012"
